orderDetailID,orderHeaderID,productID,quantity,unit_price
30903,29894,236,5,842.96
30904,22203,6,1,1927.92
30905,6772,601,2,191.07
30906,10685,114,10,362.56
30907,12858,365,1,543.41
30908,23133,847,6,939.4
30909,21388,321,9,965.98
30910,17033,311,8,981.55
30911,9833,168,6,1604.12
30912,14641,850,7,1540.6
30913,12627,52,3,1536.45
30914,25105,888,10,1118.07
30915,18486,300,2,1272.78
30916,13424,863,8,181.27
30917,16803,62,5,1261.44
30918,16334,84,7,428.55
30919,2353,748,4,1250.66
30920,28086,985,4,1917.05
30921,22160,353,5,1029.63
30922,24661,842,4,29.29
30923,24076,669,5,134.81
30924,26876,503,7,94.42
30925,1752,659,6,1235.14
30926,28798,924,7,93.31
30927,19042,890,7,1020.5
30928,12168,475,9,190.98
30929,22508,635,2,863.92
30930,5525,915,3,1326.37
30931,18736,503,3,1843.93
30932,24456,799,6,220.59
30933,27676,694,1,1462.01
30934,15184,99,9,1180.72
30935,17674,702,5,1799.63
30936,11316,910,6,1406.24
30937,2703,306,7,700.5
30938,8836,763,1,1629.49
30939,19290,315,3,988.66
30940,14543,710,9,580.78
30941,12260,442,5,1526.54
30942,28640,247,2,777.95
30943,21054,265,3,1427.58
30944,2923,569,6,597.8
30945,6655,425,3,1534.02
30946,2022,795,1,1928.95
30947,13956,58,5,1874.77
30948,20009,849,10,744.29
30949,22729,484,7,592.35
30950,24163,324,5,752.59
30951,27447,186,1,199.07
30952,29980,792,2,126.03
30953,15717,499,2,1102.84
30954,11311,848,10,1990.01
30955,16521,62,4,1669.43
30956,4226,593,4,760.63
30957,25795,963,1,1510.13
30958,9210,246,2,1680.6
30959,11893,487,2,1030.75
30960,15724,761,1,212.91
30961,12720,869,5,1275.63
30962,3141,373,5,695.84
30963,11722,515,5,54.83
30964,2588,748,6,1442.88
30965,10575,51,5,390.9
30966,6670,617,10,1267.17
30967,18990,99,7,1035.34
30968,5005,323,9,822.96
30969,27664,592,9,708.27
30970,14302,441,10,205.66
30971,28104,404,1,6.88
30972,27134,813,6,1738.09
30973,8401,902,7,1414.86
30974,7505,417,9,35.65
30975,3811,683,10,256.71
30976,6081,946,5,121.18
30977,7409,155,2,310.6
30978,4154,542,10,1270.55
30979,26584,611,8,56.04
30980,11056,146,1,1005.16
30981,19761,926,7,1247.0
30982,17753,235,4,115.79
30983,24194,474,10,1194.55
30984,3801,399,6,994.24
30985,1038,864,8,201.95
30986,29049,611,3,1004.98
30987,26867,460,2,592.05
30988,993,702,8,830.32
30989,23697,789,6,992.19
30990,27515,908,6,62.18
30991,4511,433,8,1419.57
30992,394,257,5,1272.67
30993,8006,715,5,269.42
30994,20071,439,7,468.82
30995,29401,537,6,85.44
30996,16742,175,3,739.69
30997,20389,713,4,1453.14
30998,17566,807,2,1001.85
30999,6818,491,8,1217.48
31000,2066,283,6,876.05
31001,23256,605,7,1079.06
31002,12095,562,5,766.55
31003,13880,219,7,38.56
31004,11611,951,4,1637.17
31005,19514,156,10,1862.59
31006,155,57,4,1518.74
31007,28135,511,2,1913.75
31008,9747,743,8,1156.65
31009,8679,338,7,1727.95
31010,6295,719,4,1048.63
31011,9575,272,3,1487.41
31012,2416,727,1,664.67
31013,15980,990,5,1100.8
31014,1071,996,6,1186.39
31015,18639,184,3,1835.17
31016,24427,291,10,416.7
31017,14786,924,9,1924.42
31018,26083,302,10,1837.1
31019,16307,579,10,730.72
31020,10068,247,9,299.35
31021,29596,16,6,798.48
31022,7808,335,5,1082.75
31023,23225,211,2,1138.68
31024,23098,586,6,1951.22
31025,18575,373,5,655.86
31026,23649,817,3,274.53
31027,25647,964,10,563.79
31028,24767,406,3,113.79
31029,24716,530,1,1658.22
31030,29287,22,9,1345.51
31031,7399,618,4,964.06
31032,12203,119,9,644.6
31033,27988,528,4,911.93
31034,2973,184,5,1994.62
31035,17899,515,5,46.15
31036,11313,492,4,231.09
31037,20355,506,4,478.45
31038,21104,635,7,1628.26
31039,28101,755,7,381.88
31040,13628,437,6,1968.02
31041,1346,803,3,107.97
31042,28759,105,6,1377.98
31043,18302,103,9,534.19
31044,7642,208,3,1860.35
31045,28954,981,7,490.1
31046,28487,661,5,1873.44
31047,15100,705,7,439.05
31048,13386,825,2,915.95
31049,8645,734,3,349.94
31050,28719,47,2,261.52
31051,1612,930,10,690.8
31052,27744,304,7,333.67
31053,18463,167,9,857.1
31054,10774,494,3,758.19
31055,18449,87,7,952.63
31056,23764,226,10,1500.46
31057,5780,120,7,1496.32
31058,9451,926,3,1903.68
31059,29064,248,5,182.67
31060,7151,505,6,593.46
31061,16738,946,5,666.4
31062,12593,353,8,966.33
31063,22103,144,9,987.96
31064,13862,745,6,1645.6
31065,20021,350,2,1125.06
31066,9756,515,2,1467.24
31067,22429,749,4,1142.83
31068,712,317,10,495.52
31069,13707,770,3,1986.74
31070,28079,26,7,1550.98
31071,10925,530,4,857.75
31072,13074,322,3,1108.43
31073,15922,296,2,873.24
31074,25433,131,4,51.11
31075,20657,17,5,196.72
31076,17814,920,4,127.1
31077,6445,770,10,687.37
31078,10685,582,9,1762.16
31079,27775,936,1,1157.8
31080,3421,922,9,664.78
31081,2069,185,8,1220.38
31082,7160,49,9,459.09
31083,4807,825,3,574.68
31084,6845,824,9,1337.55
31085,11684,966,9,414.13
31086,24728,76,2,1380.07
31087,19616,789,3,1670.89
31088,2907,528,8,259.87
31089,19936,6,7,337.84
31090,26043,34,2,715.82
31091,20576,59,10,151.26
31092,19808,67,9,1107.14
31093,20442,255,2,1454.28
31094,21579,809,1,570.47
31095,11118,403,9,1501.61
31096,3666,157,4,742.59
31097,21120,32,6,1009.17
31098,11623,10,5,774.23
31099,9349,704,4,1728.15
31100,15499,375,4,1710.3
31101,22774,731,3,1841.57
31102,28784,349,4,405.08
31103,7883,589,4,1005.68
31104,5290,532,7,1458.07
31105,13911,156,9,1024.38
31106,7799,27,10,1485.55
31107,3409,973,4,1022.18
31108,17546,153,6,1536.84
31109,17644,892,6,671.24
31110,13960,285,5,952.08
31111,4091,628,5,832.84
31112,11034,250,9,277.21
31113,15363,911,2,1862.66
31114,22075,429,6,466.11
31115,13784,557,9,27.67
31116,11395,286,3,1371.86
31117,2982,506,4,656.68
31118,8066,294,6,733.82
31119,3555,444,7,1893.37
31120,28049,288,3,1958.89
31121,25801,306,8,129.52
31122,12580,71,9,85.77
31123,18774,163,2,1504.84
31124,8159,481,7,1909.53
31125,1015,588,7,387.6
31126,22114,343,3,1900.25
31127,13528,517,2,413.93
31128,12873,107,9,1419.86
31129,14202,631,7,125.69
31130,10219,799,4,534.45
31131,3714,976,10,774.0
31132,17877,609,5,1196.65
31133,7586,693,7,1814.44
31134,4123,498,9,1671.99
31135,9893,1,5,812.66
31136,16839,598,7,1059.18
31137,17302,476,1,1362.26
31138,23108,453,5,77.65
31139,24590,964,8,905.7
31140,22626,65,2,1307.61
31141,4375,911,8,1903.75
31142,22444,485,5,1628.78
31143,490,615,8,339.32
31144,985,948,2,1448.47
31145,17345,422,8,310.88
31146,24435,536,5,899.07
31147,1783,151,4,1360.64
31148,14960,815,9,796.33
31149,14543,391,3,1280.29
31150,5984,765,3,1881.76
31151,1870,415,8,971.74
31152,11497,7,2,1569.49
31153,19029,973,3,334.94
31154,6839,516,8,1919.57
31155,13551,763,9,1315.57
31156,20730,694,1,1401.13
31157,5703,466,8,1957.55
31158,13028,104,10,779.59
31159,11861,979,7,846.28
31160,28978,464,2,1136.74
31161,24460,564,1,752.65
31162,24015,594,7,143.62
31163,22287,848,8,1058.63
31164,6033,560,1,108.54
31165,1826,351,4,995.4
31166,27884,729,3,171.08
31167,11555,834,5,1619.65
31168,19495,366,9,550.42
31169,15334,893,1,1346.52
31170,27342,182,3,1304.55
31171,12471,243,2,635.69
31172,3771,220,1,985.45
31173,27269,208,6,1719.67
31174,30,639,6,1778.81
31175,8959,182,9,491.17
31176,15503,868,8,1034.02
31177,8807,429,2,1165.92
31178,9197,808,9,1726.24
31179,2122,35,6,234.36
31180,27703,792,9,452.49
31181,3010,675,7,401.91
31182,20204,862,8,1429.93
31183,7740,421,10,294.0
31184,24600,203,7,861.0
31185,4060,877,8,1853.22
31186,11286,162,9,1970.58
31187,29728,742,6,1071.36
31188,2911,871,10,1973.7
31189,14675,408,7,398.81
31190,18355,349,2,747.34
31191,26115,4,7,1531.04
31192,23040,361,1,1114.58
31193,27718,946,10,896.36
31194,21152,990,4,1916.45
31195,12162,590,10,581.81
31196,11117,664,3,1594.19
31197,25147,358,4,250.79
31198,13052,628,5,1740.73
31199,17627,866,10,534.35
31200,17097,36,4,583.91
31201,13055,335,4,984.77
31202,14071,291,8,127.73
31203,9486,285,2,129.81
31204,19251,36,1,1783.41
31205,26251,324,8,891.66
31206,14414,463,7,10.73
31207,11856,395,2,1104.53
31208,6154,567,3,1115.84
31209,5588,49,1,1441.89
31210,25936,463,6,1819.14
31211,8828,313,4,1597.26
31212,25786,981,8,1524.92
31213,24098,355,3,487.19
31214,6862,343,1,676.36
31215,10805,55,10,1666.07
31216,13980,312,1,131.07
31217,1298,842,6,229.61
31218,14746,260,7,795.85
31219,358,877,8,898.43
31220,16301,921,1,1017.56
31221,14434,642,5,1734.79
31222,21487,998,5,1075.43
31223,16625,915,6,163.39
31224,10797,88,9,456.26
31225,23239,904,3,1601.26
31226,28641,320,1,1884.55
31227,18211,390,3,805.11
31228,8116,852,8,824.12
31229,19943,270,10,1912.35
31230,3861,872,3,1411.3
31231,29937,966,7,117.39
31232,12444,460,9,1319.19
31233,4448,361,8,1200.79
31234,20524,126,5,181.67
31235,16522,839,8,732.62
31236,20119,185,1,359.46
31237,1968,365,2,610.95
31238,6580,542,3,515.01
31239,4850,720,4,1037.22
31240,24719,8,1,692.48
31241,7168,654,8,1234.17
31242,22327,816,4,1221.27
31243,7467,724,7,235.06
31244,28210,796,10,1776.07
31245,22790,902,2,922.38
31246,27136,414,6,72.75
31247,12350,132,9,341.11
31248,21900,356,7,1595.46
31249,24436,323,7,1941.62
31250,2020,906,3,1684.12
31251,6175,102,7,1542.66
31252,15690,795,9,1878.8
31253,7093,466,7,1112.34
31254,19234,429,2,386.77
31255,17577,75,7,1422.74
31256,10506,100,10,230.38
31257,2356,744,9,294.2
31258,18891,803,7,1285.81
31259,334,236,1,423.76
31260,2563,269,7,1349.84
31261,14777,888,1,101.72
31262,27297,567,2,128.36
31263,27015,254,9,668.44
31264,1796,727,3,1673.57
31265,15271,811,8,264.7
31266,254,329,1,797.65
31267,3658,836,9,1904.26
31268,23887,299,10,441.57
31269,9616,808,6,146.81
31270,3238,370,1,946.83
31271,3332,671,7,191.86
31272,1028,259,5,213.16
31273,14200,228,5,437.52
31274,18551,377,9,400.11
31275,13284,145,6,1341.65
31276,12187,80,9,1229.77
31277,16854,39,2,1832.71
31278,13782,706,4,1867.74
31279,15121,709,6,348.81
31280,24045,97,3,1440.55
31281,24290,246,10,1932.21
31282,5984,333,10,1232.76
31283,1094,588,3,1720.21
31284,4790,403,10,1861.27
31285,2913,765,10,411.43
31286,15112,278,1,1906.84
31287,21874,1000,5,1515.96
31288,14333,8,6,794.01
31289,16565,364,4,644.73
31290,12260,452,9,907.01
31291,27653,711,6,1754.61
31292,9413,252,3,1051.43
31293,20527,896,7,458.69
31294,20008,982,5,1503.7
31295,21114,18,9,916.55
31296,16007,390,5,1096.98
31297,21644,242,7,601.18
31298,24414,253,6,398.13
31299,9756,4,10,1125.54
31300,4685,373,3,42.3
31301,7855,425,10,887.46
31302,20017,749,7,455.58
31303,22358,179,4,1182.35
31304,26934,12,6,1883.3
31305,6418,880,6,1826.21
31306,17947,293,3,997.61
31307,13128,770,2,1020.93
31308,17798,259,3,118.99
31309,10699,429,8,591.19
31310,29405,597,1,1039.56
31311,22889,295,3,1067.99
31312,17402,333,6,869.17
31313,15429,112,7,1157.52
31314,3655,950,10,1738.67
31315,14998,206,4,1414.51
31316,23227,222,8,634.23
31317,13743,530,8,1161.22
31318,8950,13,4,560.79
31319,11972,270,4,10.89
31320,15392,553,5,1973.1
31321,22483,40,3,159.39
31322,25197,505,6,670.98
31323,26465,601,9,1923.31
31324,19969,613,2,1559.47
31325,16566,731,3,1049.83
31326,6830,215,10,163.87
31327,27305,967,1,1918.38
31328,10488,304,6,101.45
31329,2668,522,3,1853.74
31330,29993,729,1,32.82
31331,9992,121,7,1152.86
31332,16288,310,6,609.64
31333,6174,675,10,888.18
31334,21806,664,10,1903.4
31335,9692,305,7,1163.01
31336,15209,426,7,1891.88
31337,13236,459,2,353.69
31338,13664,596,4,420.4
31339,9177,202,5,1148.7
31340,28130,562,9,91.55
31341,18749,661,8,204.26
31342,15073,412,8,1938.22
31343,5517,220,9,208.1
31344,19690,951,7,1516.39
31345,18600,155,6,1393.96
31346,27367,609,9,1506.77
31347,16510,324,5,1141.28
31348,2621,611,5,1097.89
31349,20600,340,3,1153.93
31350,17836,390,9,61.97
31351,9201,186,2,1477.2
31352,25790,134,10,739.4
31353,11897,828,3,1501.71
31354,21932,849,4,1839.22
31355,23088,147,1,373.83
31356,23754,113,2,534.05
31357,19515,957,5,838.08
31358,697,529,6,1492.19
31359,2271,433,6,643.66
31360,26092,387,3,1088.34
31361,9227,366,4,1270.14
31362,27417,34,9,607.0
31363,16061,62,1,19.38
31364,9728,444,9,766.05
31365,9006,196,8,311.61
31366,24886,87,4,1650.55
31367,25588,891,4,1530.15
31368,15085,635,5,1508.31
31369,29730,254,10,1366.9
31370,25595,127,2,316.57
31371,19796,850,7,1503.97
31372,20103,162,2,1260.89
31373,14817,925,7,1799.68
31374,6718,316,5,789.76
31375,21305,172,7,1650.83
31376,28387,399,1,800.04
31377,18429,813,9,47.43
31378,1117,331,4,1688.02
31379,29300,359,10,1267.68
31380,17541,252,8,629.52
31381,15180,9,6,1311.85
31382,989,763,4,738.3
31383,10659,239,10,407.14
31384,5588,35,8,1815.26
31385,18213,778,9,395.86
31386,15804,616,5,594.75
31387,24257,934,10,1307.48
31388,16272,383,8,1450.99
31389,10270,669,4,867.91
31390,6089,686,10,484.45
31391,2346,710,4,374.62
31392,9277,723,9,1220.18
31393,27082,730,7,80.86
31394,28621,201,5,821.57
31395,10544,233,7,1615.64
31396,3006,628,1,1856.06
31397,4436,496,2,511.64
31398,16221,813,4,1554.61
31399,10688,77,10,504.2
31400,14148,218,2,511.45
31401,13614,374,6,785.48
31402,15217,53,2,290.7
31403,6629,596,8,437.54
31404,77,258,7,850.51
31405,5753,132,5,1458.45
31406,18947,711,10,1269.29
31407,17957,787,1,366.08
31408,23472,867,8,249.3
31409,14995,395,4,384.93
31410,28764,595,4,568.1
31411,5971,928,4,820.6
31412,7953,249,1,1753.53
31413,29138,398,10,39.9
31414,22994,945,10,1282.7
31415,24441,69,2,221.79
31416,11863,921,7,1508.49
31417,3112,654,1,1860.92
31418,2738,423,5,66.51
31419,9545,652,9,1768.42
31420,21789,892,8,1283.38
31421,25523,945,8,1066.33
31422,4650,340,5,1122.83
31423,3869,374,4,1836.03
31424,19522,885,10,368.76
31425,7825,274,2,86.18
31426,22521,257,1,1748.37
31427,7800,875,2,1173.79
31428,19871,516,7,314.28
31429,12380,268,6,1405.0
31430,17387,922,7,1814.03
31431,29040,928,10,30.64
31432,25396,357,3,1301.87
31433,8615,847,5,738.25
31434,25148,308,3,150.73
31435,11102,867,9,690.42
31436,7907,602,8,1866.8
31437,5360,527,7,649.75
31438,20915,648,6,1216.68
31439,9616,732,4,610.74
31440,18018,798,4,693.93
31441,23054,694,2,986.66
31442,1754,491,6,1850.0
31443,25044,639,6,731.0
31444,13482,638,10,863.96
31445,14131,707,2,1773.63
31446,29464,198,7,930.65
31447,11115,351,10,1586.68
31448,22738,218,4,59.92
31449,10496,8,6,267.46
31450,26283,231,6,1354.35
31451,24649,703,7,1557.19
31452,147,93,3,1546.42
31453,7508,657,5,1096.3
31454,16701,16,5,459.88
31455,15978,625,4,490.17
31456,8798,813,10,401.96
31457,8767,196,10,896.58
31458,1178,906,10,1103.04
31459,11519,464,7,21.3
31460,3423,915,5,658.51
31461,2595,935,3,1708.07
31462,11075,818,4,805.97
31463,24888,205,2,1048.22
31464,27432,828,3,922.31
31465,17149,580,5,294.95
31466,24221,127,1,208.09
31467,22662,160,4,458.91
31468,27572,501,5,1320.01
31469,11393,466,5,1746.05
31470,436,848,8,527.67
31471,3352,857,3,668.08
31472,29030,498,9,711.3
31473,11170,448,4,1488.72
31474,19315,464,10,790.52
31475,26876,342,5,1041.11
31476,16519,508,2,1365.36
31477,28491,664,2,1813.38
31478,21003,284,9,196.97
31479,8996,151,9,1875.17
31480,27284,575,2,1012.41
31481,2367,886,1,211.11
31482,12368,895,1,1048.07
31483,11455,696,9,921.33
31484,9669,213,5,368.72
31485,3416,585,3,620.77
31486,27038,322,1,678.62
31487,28519,934,4,878.6
31488,10233,796,3,1642.71
31489,29040,666,5,849.4
31490,17391,188,10,1683.7
31491,24293,572,8,831.83
31492,25569,768,7,513.79
31493,4692,987,5,787.89
31494,7670,183,10,77.8
31495,24214,384,3,1059.41
31496,18281,25,5,27.83
31497,19450,917,1,1626.84
31498,2749,998,3,1095.93
31499,29717,537,2,1563.11
31500,23077,314,1,1339.65
31501,2662,38,5,834.88
31502,19363,302,1,305.4
31503,23334,971,2,777.42
31504,22760,988,1,1786.04
31505,22844,369,10,54.04
31506,15174,100,8,1739.49
31507,26400,388,8,1537.2
31508,11600,659,1,627.92
31509,6108,446,7,1001.64
31510,12699,792,3,615.4
31511,29059,470,3,1881.24
31512,26325,55,2,564.43
31513,22886,496,2,1110.27
31514,13310,921,10,1190.77
31515,2662,584,6,1770.82
31516,15134,755,5,1744.05
31517,22550,127,6,1132.82
31518,8211,980,10,1971.94
31519,3359,321,3,1479.38
31520,276,766,7,713.33
31521,4079,68,10,158.16
31522,21139,396,4,153.95
31523,11138,153,2,937.74
31524,29224,149,7,128.41
31525,29351,403,4,452.16
31526,4699,226,1,332.83
31527,365,838,9,1015.85
31528,10166,692,1,1577.33
31529,795,310,1,215.86
31530,13647,419,7,472.96
31531,23180,515,7,305.7
31532,5871,289,9,563.83
31533,590,201,5,1612.65
31534,20679,519,2,1819.21
31535,4314,873,8,1250.99
31536,25317,667,3,1733.86
31537,16212,769,5,854.38
31538,21130,168,6,686.31
31539,26771,914,3,867.16
31540,7378,675,6,242.87
31541,8862,337,5,1962.04
31542,17822,295,7,1817.99
31543,12953,380,10,419.14
31544,9048,11,2,1706.96
31545,26954,357,8,559.13
31546,29567,813,6,791.16
31547,4034,971,1,711.43
31548,18278,131,2,1361.73
31549,23904,205,3,242.78
31550,25763,436,3,1278.52
31551,18227,316,10,1526.31
31552,22629,604,3,973.87
31553,16711,314,5,1217.0
31554,27803,486,9,1373.88
31555,18785,950,6,1671.3
31556,24491,111,9,1976.0
31557,4279,290,3,1841.23
31558,20935,247,9,439.02
31559,28678,412,4,231.98
31560,7501,573,7,1699.16
31561,4016,450,1,1431.64
31562,21837,889,10,303.1
31563,20691,622,3,382.17
31564,8243,962,4,677.43
31565,26045,421,8,1051.82
31566,7827,400,1,1970.9
31567,9202,456,7,650.2
31568,29049,744,4,359.54
31569,23168,125,3,523.15
31570,19942,715,8,1381.1
31571,15106,941,5,678.01
31572,25651,783,6,1837.57
31573,154,260,2,934.03
31574,8774,535,1,310.32
31575,17172,712,7,170.07
31576,4887,80,8,1020.48
31577,19766,272,3,1717.99
31578,23951,856,6,1182.55
31579,22662,565,1,1143.49
31580,2268,778,4,1275.69
31581,20643,418,2,1897.89
31582,971,402,1,1689.04
31583,8840,53,3,1417.57
31584,13814,272,2,1783.89
31585,17330,896,5,1238.87
31586,29361,228,9,1087.61
31587,14451,958,8,44.14
31588,5619,692,2,958.4
31589,24576,371,7,89.16
31590,1496,825,3,1572.74
31591,2048,712,6,43.48
31592,9365,192,9,85.93
31593,28795,980,3,78.75
31594,13092,23,10,816.69
31595,2887,552,10,1258.12
31596,21573,910,2,1825.23
31597,15162,336,2,914.55
31598,4159,230,5,1636.05
31599,25309,530,6,1040.5
31600,27664,488,4,399.17
31601,19846,734,6,1783.82
31602,6734,164,4,1538.09
31603,1658,996,5,1229.3
31604,5044,423,7,1811.84
31605,6361,360,6,1521.38
31606,16863,169,2,317.65
31607,9330,513,9,271.78
31608,20338,849,10,814.18
31609,25553,348,5,363.26
31610,24813,766,9,746.61
31611,27100,199,5,355.54
31612,4044,212,3,1824.68
31613,14243,682,7,615.89
31614,598,152,8,1730.39
31615,26279,885,5,664.96
31616,26753,577,9,115.27
31617,27134,530,3,1487.47
31618,24741,90,8,1287.91
31619,2325,14,2,1690.34
31620,7300,19,10,1754.08
31621,11232,82,1,1572.32
31622,570,761,7,1694.35
31623,3329,621,10,736.39
31624,16525,519,5,623.49
31625,25262,832,7,864.15
31626,25263,2,3,1802.32
31627,3281,263,3,1542.66
31628,19148,540,1,1230.51
31629,3591,860,3,682.16
31630,18423,490,1,1508.56
31631,17459,337,4,344.92
31632,22007,286,10,1181.28
31633,13571,254,5,1394.67
31634,2226,597,10,74.38
31635,29594,485,9,1134.34
31636,14879,201,1,1967.41
31637,23908,292,8,789.03
31638,9534,884,4,1570.05
31639,9882,278,4,1423.62
31640,27587,335,1,141.58
31641,16748,590,8,30.81
31642,13367,411,5,1553.97
31643,15516,210,3,377.26
31644,25644,638,5,662.69
31645,10833,10,7,1111.19
31646,28326,240,9,1057.06
31647,2031,790,9,314.44
31648,6686,919,7,139.61
31649,22850,820,9,1326.26
31650,23176,170,9,1713.23
31651,6158,681,3,1970.07
31652,13669,816,5,1107.07
31653,17002,837,2,1138.51
31654,29031,947,10,1501.12
31655,21822,473,5,496.61
31656,27723,769,7,1533.3
31657,18367,472,5,304.44
31658,22095,865,8,1183.89
31659,194,762,10,1958.11
31660,8165,696,2,766.46
31661,20843,229,6,824.36
31662,1120,839,10,1621.87
31663,13352,408,6,1097.94
31664,23296,399,4,1787.26
31665,6541,203,1,469.9
31666,12395,684,6,1506.37
31667,16911,593,9,1849.98
31668,26529,49,1,945.15
31669,23539,727,6,1308.62
31670,21264,689,4,1119.94
31671,14861,964,9,1197.34
31672,26359,95,9,1306.84
31673,5846,118,7,482.57
31674,7972,610,1,547.07
31675,29739,74,3,676.68
31676,19058,37,1,376.43
31677,14154,330,5,1711.25
31678,24145,426,7,620.03
31679,26974,187,5,1153.16
31680,28301,384,3,262.22
31681,23582,459,5,1093.17
31682,21486,991,9,1055.66
31683,27166,778,3,999.82
31684,3527,747,10,1173.02
31685,20234,870,6,176.75
31686,1635,309,2,1970.49
31687,11202,426,4,1809.56
31688,94,392,7,393.22
31689,28371,331,9,1303.21
31690,19751,852,4,1362.24
31691,7717,408,10,214.07
31692,14332,307,3,188.25
31693,19331,71,7,1015.92
31694,16473,444,2,1762.08
31695,14242,149,4,63.88
31696,18935,876,5,595.09
31697,11007,437,3,1784.43
31698,22522,262,5,650.39
31699,6358,799,2,312.62
31700,1446,652,8,729.82
31701,21006,357,5,1819.83
31702,6336,909,8,603.56
31703,18215,305,3,792.51
31704,27318,543,2,516.28
31705,23170,777,9,504.92
31706,23776,155,5,794.33
31707,16939,116,8,407.25
31708,11957,949,10,1238.29
31709,18819,721,5,617.24
31710,25257,627,6,1237.62
31711,6920,51,2,1245.02
31712,5594,72,1,1792.76
31713,26208,923,2,1137.53
31714,16587,640,2,1683.29
31715,7154,936,9,1435.21
31716,4543,761,7,330.57
31717,16193,830,5,223.09
31718,28495,826,9,1756.95
31719,27716,143,8,118.5
31720,13404,167,10,498.27
31721,13066,70,7,1342.57
31722,24395,992,5,1269.45
31723,26802,496,8,1796.67
31724,9879,520,10,523.57
31725,829,163,5,531.91
31726,29231,575,5,723.17
31727,7171,287,5,1980.41
31728,18407,234,2,141.46
31729,24679,730,9,702.81
31730,29969,938,10,220.29
31731,9750,344,6,1562.67
31732,20596,883,2,506.68
31733,21339,253,1,106.43
31734,20472,706,4,986.77
31735,27088,809,4,1280.28
31736,24680,257,5,1669.96
31737,28015,842,4,33.07
31738,13217,506,1,1511.25
31739,11050,754,2,286.41
31740,6786,471,6,1536.34
31741,8999,289,10,312.81
31742,23551,620,9,606.59
31743,4656,549,8,109.74
31744,18459,892,7,752.2
31745,25103,825,7,494.18
31746,6919,505,1,254.41
31747,3437,523,5,584.54
31748,21433,84,4,21.08
31749,24874,730,5,1757.86
31750,4873,750,6,899.63
31751,361,559,6,891.2
31752,11910,962,10,1318.47
31753,4600,345,5,338.01
31754,10169,379,3,1708.6
31755,6732,132,3,194.34
31756,2078,211,8,827.74
31757,13751,717,8,1493.52
31758,27988,595,8,839.62
31759,18558,77,7,714.63
31760,4692,951,5,1231.24
31761,26166,140,6,1701.38
31762,17774,128,6,1369.57
31763,24347,66,9,326.48
31764,22356,933,5,1245.13
31765,3515,754,7,1935.73
31766,24839,663,9,1042.6
31767,27560,567,9,683.44
31768,2920,147,1,1240.88
31769,26440,67,7,131.66
31770,16386,472,9,1506.88
31771,18318,151,4,633.77
31772,394,4,3,127.42
31773,24882,18,1,1394.84
31774,13458,524,7,311.19
31775,530,256,8,281.13
31776,21008,509,9,542.85
31777,27956,35,3,619.75
31778,25541,923,3,914.17
31779,12212,555,1,1635.67
31780,25247,590,5,1841.86
31781,20453,507,8,51.76
31782,23892,863,7,628.27
31783,6496,323,7,1131.08
31784,6954,453,4,799.61
31785,21438,832,1,1698.13
31786,26829,861,7,222.6
31787,19057,359,3,1548.72
31788,1714,52,5,1184.82
31789,20429,529,9,893.87
31790,29393,723,3,1212.89
31791,636,739,2,1946.05
31792,21519,33,10,156.01
31793,15194,328,8,635.33
31794,28076,436,2,1169.11
31795,23004,997,6,1293.28
31796,14634,419,6,191.85
31797,29229,916,2,362.47
31798,9310,849,5,179.5
31799,26731,813,1,1143.48
31800,15779,77,7,1776.76
31801,7446,580,2,1887.29
31802,12416,50,9,709.28
31803,14282,442,1,557.28
31804,6603,670,4,80.85
31805,38,198,6,830.84
31806,9825,770,3,23.79
31807,28870,463,6,1696.14
31808,3776,377,4,973.44
31809,26631,546,2,1947.71
31810,20470,436,10,492.59
31811,27980,724,5,998.68
31812,25095,272,10,1626.72
31813,26818,892,8,444.46
31814,10556,939,2,834.85
31815,5121,576,6,1731.74
31816,29758,989,8,1371.35
31817,14679,155,6,1300.94
31818,23129,321,5,1149.32
31819,17426,269,3,1054.64
31820,4716,552,8,954.58
31821,1395,160,10,219.48
31822,2870,323,2,737.19
31823,3677,14,10,992.41
31824,3722,376,9,1936.73
31825,28349,120,8,667.5
31826,5691,314,6,432.08
31827,5819,348,9,55.0
31828,235,46,6,937.01
31829,3141,346,8,437.26
31830,8639,469,5,1273.54
31831,12898,382,7,1121.76
31832,24584,622,2,1127.28
31833,29134,371,1,909.86
31834,17384,459,8,1398.58
31835,17719,219,5,1235.65
31836,8326,955,9,1551.53
31837,10625,121,7,1460.44
31838,24632,961,4,234.71
31839,21473,289,5,1947.53
31840,21864,512,3,447.35
31841,6091,558,5,1502.45
31842,11378,338,10,1563.29
31843,17496,381,4,1115.65
31844,27756,506,3,223.74
31845,26100,566,8,326.88
31846,14871,834,4,1889.81
31847,24720,388,10,942.98
31848,19301,566,4,732.28
31849,23184,882,8,1608.38
31850,2104,4,5,441.15
31851,25196,913,5,1080.67
31852,26463,752,5,1049.75
31853,5126,592,6,70.53
31854,6591,201,5,1081.82
31855,10213,986,1,983.52
31856,9601,202,1,1374.27
31857,2922,256,6,1609.75
31858,4735,199,2,1761.7
31859,19758,73,3,319.53
31860,28053,951,6,339.29
31861,23139,688,2,1786.63
31862,16038,219,6,128.4
31863,837,736,6,1375.2
31864,12095,433,2,1197.38
31865,26162,407,10,1334.65
31866,29452,795,2,1956.08
31867,9029,793,7,656.52
31868,10750,93,9,1388.76
